"GeneID","BCK_eIF4E_RIP_2016.csv~1","JC list_4E interaction proteins.csv~1","MG_eIF4E_OE_DSG_2018.csv~1"
"ENSG00000112759","BCK_eIF4E_RIP_2016.csv~1.1995",NA,"MG_eIF4E_OE_DSG_2018.csv~1.248"
"ENSG00000112787","BCK_eIF4E_RIP_2016.csv~1.3384",NA,NA
"ENSG00000112812","BCK_eIF4E_RIP_2016.csv~1.3662",NA,NA
"ENSG00000112855","BCK_eIF4E_RIP_2016.csv~1.2739",NA,NA
"ENSG00000112941","BCK_eIF4E_RIP_2016.csv~1.2696",NA,NA
"ENSG00000112983","BCK_eIF4E_RIP_2016.csv~1.2824",NA,NA
"ENSG00000112984","BCK_eIF4E_RIP_2016.csv~1.168",NA,NA
"ENSG00000113048","BCK_eIF4E_RIP_2016.csv~1.110",NA,NA
"ENSG00000113070","BCK_eIF4E_RIP_2016.csv~1.3219",NA,NA
"ENSG00000113108","BCK_eIF4E_RIP_2016.csv~1.1143",NA,NA
"ENSG00000113141","BCK_eIF4E_RIP_2016.csv~1.674",NA,NA
"ENSG00000113163","BCK_eIF4E_RIP_2016.csv~1.473",NA,NA
"ENSG00000113194","BCK_eIF4E_RIP_2016.csv~1.745",NA,NA
"ENSG00000113263","BCK_eIF4E_RIP_2016.csv~1.464",NA,NA
"ENSG00000113282","BCK_eIF4E_RIP_2016.csv~1.335",NA,NA
"ENSG00000113360","BCK_eIF4E_RIP_2016.csv~1.1872",NA,"MG_eIF4E_OE_DSG_2018.csv~1.249"
"ENSG00000113368","BCK_eIF4E_RIP_2016.csv~1.192",NA,NA
"ENSG00000113522","BCK_eIF4E_RIP_2016.csv~1.1354",NA,NA
"ENSG00000113615","BCK_eIF4E_RIP_2016.csv~1.58",NA,NA
"ENSG00000113645","BCK_eIF4E_RIP_2016.csv~1.3436",NA,NA
"ENSG00000113649","BCK_eIF4E_RIP_2016.csv~1.749",NA,NA
"ENSG00000113716","BCK_eIF4E_RIP_2016.csv~1.1906",NA,NA
"ENSG00000113719","BCK_eIF4E_RIP_2016.csv~1.1930",NA,NA
"ENSG00000113761","BCK_eIF4E_RIP_2016.csv~1.1864",NA,NA
"ENSG00000113812","BCK_eIF4E_RIP_2016.csv~1.189",NA,NA
"ENSG00000113916","BCK_eIF4E_RIP_2016.csv~1.1687",NA,NA
"ENSG00000113971","BCK_eIF4E_RIP_2016.csv~1.2049",NA,NA
"ENSG00000114302","BCK_eIF4E_RIP_2016.csv~1.2034",NA,NA
"ENSG00000114316","BCK_eIF4E_RIP_2016.csv~1.1478",NA,NA
"ENSG00000114353","BCK_eIF4E_RIP_2016.csv~1.1343",NA,NA
"ENSG00000114388","BCK_eIF4E_RIP_2016.csv~1.1676",NA,NA
"ENSG00000114544","BCK_eIF4E_RIP_2016.csv~1.2694",NA,NA
"ENSG00000114554","BCK_eIF4E_RIP_2016.csv~1.945",NA,NA
"ENSG00000114648","BCK_eIF4E_RIP_2016.csv~1.2264",NA,NA
"ENSG00000114650","BCK_eIF4E_RIP_2016.csv~1.511",NA,NA
"ENSG00000114745","BCK_eIF4E_RIP_2016.csv~1.3001",NA,NA
"ENSG00000114767","BCK_eIF4E_RIP_2016.csv~1.976",NA,NA
"ENSG00000114770","BCK_eIF4E_RIP_2016.csv~1.2164",NA,"MG_eIF4E_OE_DSG_2018.csv~1.11"
"ENSG00000114841","BCK_eIF4E_RIP_2016.csv~1.379",NA,NA
"ENSG00000114857","BCK_eIF4E_RIP_2016.csv~1.287",NA,NA
"ENSG00000114859","BCK_eIF4E_RIP_2016.csv~1.2620",NA,NA
"ENSG00000114867","BCK_eIF4E_RIP_2016.csv~1.1878",NA,"MG_eIF4E_OE_DSG_2018.csv~1.97"
"ENSG00000114904","BCK_eIF4E_RIP_2016.csv~1.1256",NA,NA
"ENSG00000114982","BCK_eIF4E_RIP_2016.csv~1.2047",NA,NA
"ENSG00000114988","BCK_eIF4E_RIP_2016.csv~1.1024",NA,NA
"ENSG00000114999","BCK_eIF4E_RIP_2016.csv~1.1497",NA,NA
"ENSG00000115042","BCK_eIF4E_RIP_2016.csv~1.1891",NA,NA
"ENSG00000115053","BCK_eIF4E_RIP_2016.csv~1.1055",NA,NA
"ENSG00000115073","BCK_eIF4E_RIP_2016.csv~1.1171",NA,NA
"ENSG00000115204","BCK_eIF4E_RIP_2016.csv~1.1432",NA,NA
"ENSG00000115207","BCK_eIF4E_RIP_2016.csv~1.1929",NA,NA
"ENSG00000115211","BCK_eIF4E_RIP_2016.csv~1.2722",NA,NA
"ENSG00000115216","BCK_eIF4E_RIP_2016.csv~1.1858",NA,NA
"ENSG00000115241","BCK_eIF4E_RIP_2016.csv~1.2368",NA,NA
"ENSG00000115257","BCK_eIF4E_RIP_2016.csv~1.2808",NA,NA
"ENSG00000115282","BCK_eIF4E_RIP_2016.csv~1.2261",NA,NA
"ENSG00000115306","BCK_eIF4E_RIP_2016.csv~1.46",NA,NA
"ENSG00000115307","BCK_eIF4E_RIP_2016.csv~1.1011",NA,NA
"ENSG00000115355","BCK_eIF4E_RIP_2016.csv~1.2",NA,NA
"ENSG00000115415","BCK_eIF4E_RIP_2016.csv~1.294",NA,NA
"ENSG00000115459","BCK_eIF4E_RIP_2016.csv~1.1914",NA,"MG_eIF4E_OE_DSG_2018.csv~1.253"
"ENSG00000115507","BCK_eIF4E_RIP_2016.csv~1.3315",NA,NA
"ENSG00000115526","BCK_eIF4E_RIP_2016.csv~1.2362",NA,NA
"ENSG00000115556","BCK_eIF4E_RIP_2016.csv~1.3634",NA,NA
"ENSG00000115568","BCK_eIF4E_RIP_2016.csv~1.2268",NA,NA
"ENSG00000115592","BCK_eIF4E_RIP_2016.csv~1.3776",NA,NA
"ENSG00000115596","BCK_eIF4E_RIP_2016.csv~1.3575",NA,NA
"ENSG00000115649","BCK_eIF4E_RIP_2016.csv~1.592",NA,NA
"ENSG00000115657","BCK_eIF4E_RIP_2016.csv~1.554",NA,NA
"ENSG00000115677","BCK_eIF4E_RIP_2016.csv~1.2295",NA,NA
"ENSG00000115685","BCK_eIF4E_RIP_2016.csv~1.680",NA,NA
"ENSG00000115687","BCK_eIF4E_RIP_2016.csv~1.1127",NA,NA
"ENSG00000115694","BCK_eIF4E_RIP_2016.csv~1.645",NA,NA
"ENSG00000115806","BCK_eIF4E_RIP_2016.csv~1.715",NA,NA
"ENSG00000115935","BCK_eIF4E_RIP_2016.csv~1.861",NA,NA
"ENSG00000115977","BCK_eIF4E_RIP_2016.csv~1.1344",NA,NA
"ENSG00000116017","BCK_eIF4E_RIP_2016.csv~1.3637",NA,NA
"ENSG00000116127","BCK_eIF4E_RIP_2016.csv~1.101",NA,NA
"ENSG00000116128","BCK_eIF4E_RIP_2016.csv~1.3464",NA,NA
"ENSG00000116133","BCK_eIF4E_RIP_2016.csv~1.481",NA,NA
"ENSG00000116138","BCK_eIF4E_RIP_2016.csv~1.1537",NA,NA
"ENSG00000116198","BCK_eIF4E_RIP_2016.csv~1.3132",NA,NA
"ENSG00000116213","BCK_eIF4E_RIP_2016.csv~1.1388",NA,NA
"ENSG00000116254","BCK_eIF4E_RIP_2016.csv~1.3599",NA,NA
"ENSG00000116337","BCK_eIF4E_RIP_2016.csv~1.852",NA,NA
"ENSG00000116350","BCK_eIF4E_RIP_2016.csv~1.2024",NA,NA
"ENSG00000116353","BCK_eIF4E_RIP_2016.csv~1.1084",NA,NA
"ENSG00000116455","BCK_eIF4E_RIP_2016.csv~1.206",NA,NA
"ENSG00000116478","BCK_eIF4E_RIP_2016.csv~1.730",NA,NA
"ENSG00000116525","BCK_eIF4E_RIP_2016.csv~1.3609",NA,NA
"ENSG00000116539","BCK_eIF4E_RIP_2016.csv~1.611",NA,NA
"ENSG00000116560","BCK_eIF4E_RIP_2016.csv~1.1069",NA,NA
"ENSG00000116580","BCK_eIF4E_RIP_2016.csv~1.1638",NA,NA
"ENSG00000116584","BCK_eIF4E_RIP_2016.csv~1.644",NA,NA
"ENSG00000116604","BCK_eIF4E_RIP_2016.csv~1.2420",NA,NA
"ENSG00000116649","BCK_eIF4E_RIP_2016.csv~1.1561",NA,NA
"ENSG00000116688","BCK_eIF4E_RIP_2016.csv~1.1339",NA,NA
"ENSG00000116698","BCK_eIF4E_RIP_2016.csv~1.1188",NA,NA
"ENSG00000116731","BCK_eIF4E_RIP_2016.csv~1.216",NA,NA
"ENSG00000116754","BCK_eIF4E_RIP_2016.csv~1.328",NA,NA
"ENSG00000116786","BCK_eIF4E_RIP_2016.csv~1.878",NA,NA
"ENSG00000116793","BCK_eIF4E_RIP_2016.csv~1.493",NA,NA
"ENSG00000116809","BCK_eIF4E_RIP_2016.csv~1.184",NA,NA
"ENSG00000116830","BCK_eIF4E_RIP_2016.csv~1.1973",NA,NA
"ENSG00000116852","BCK_eIF4E_RIP_2016.csv~1.2269",NA,NA
"ENSG00000116871","BCK_eIF4E_RIP_2016.csv~1.1720",NA,NA
"ENSG00000116984","BCK_eIF4E_RIP_2016.csv~1.902",NA,NA
"ENSG00000117036","BCK_eIF4E_RIP_2016.csv~1.1329",NA,NA
"ENSG00000117139","BCK_eIF4E_RIP_2016.csv~1.1374",NA,NA
"ENSG00000117153","BCK_eIF4E_RIP_2016.csv~1.904",NA,NA
"ENSG00000117174","BCK_eIF4E_RIP_2016.csv~1.90",NA,NA
"ENSG00000117222","BCK_eIF4E_RIP_2016.csv~1.457",NA,NA
"ENSG00000117242","BCK_eIF4E_RIP_2016.csv~1.3263",NA,NA
"ENSG00000117266","BCK_eIF4E_RIP_2016.csv~1.3337",NA,NA
"ENSG00000117298","BCK_eIF4E_RIP_2016.csv~1.2304",NA,NA
"ENSG00000117360","BCK_eIF4E_RIP_2016.csv~1.994",NA,NA
"ENSG00000117385","BCK_eIF4E_RIP_2016.csv~1.2648",NA,NA
"ENSG00000117394","BCK_eIF4E_RIP_2016.csv~1.52",NA,NA
"ENSG00000117395","BCK_eIF4E_RIP_2016.csv~1.1989",NA,NA
"ENSG00000117408","BCK_eIF4E_RIP_2016.csv~1.1423",NA,NA
"ENSG00000117523","BCK_eIF4E_RIP_2016.csv~1.1515",NA,NA
"ENSG00000117640","BCK_eIF4E_RIP_2016.csv~1.2967",NA,NA
"ENSG00000117682","BCK_eIF4E_RIP_2016.csv~1.369",NA,NA
"ENSG00000117713","BCK_eIF4E_RIP_2016.csv~1.2767",NA,NA
"ENSG00000117877","BCK_eIF4E_RIP_2016.csv~1.3460",NA,NA
"ENSG00000118004","BCK_eIF4E_RIP_2016.csv~1.3285",NA,NA
"ENSG00000118058","BCK_eIF4E_RIP_2016.csv~1.2216",NA,NA
"ENSG00000118096","BCK_eIF4E_RIP_2016.csv~1.1335",NA,NA
"ENSG00000118162","BCK_eIF4E_RIP_2016.csv~1.3451",NA,NA
"ENSG00000118257","BCK_eIF4E_RIP_2016.csv~1.3201",NA,NA
"ENSG00000118369","BCK_eIF4E_RIP_2016.csv~1.3577",NA,NA
"ENSG00000118503","BCK_eIF4E_RIP_2016.csv~1.3081",NA,NA
"ENSG00000118705","BCK_eIF4E_RIP_2016.csv~1.1431",NA,NA
"ENSG00000118898","BCK_eIF4E_RIP_2016.csv~1.3218",NA,NA
"ENSG00000118900","BCK_eIF4E_RIP_2016.csv~1.3078",NA,NA
"ENSG00000119004","BCK_eIF4E_RIP_2016.csv~1.1303",NA,NA
"ENSG00000119139","BCK_eIF4E_RIP_2016.csv~1.2468",NA,NA
"ENSG00000119321","BCK_eIF4E_RIP_2016.csv~1.1712",NA,NA
"ENSG00000119392","BCK_eIF4E_RIP_2016.csv~1.2129",NA,NA
"ENSG00000119397","BCK_eIF4E_RIP_2016.csv~1.18",NA,NA
"ENSG00000119403","BCK_eIF4E_RIP_2016.csv~1.1984",NA,NA
"ENSG00000119408","BCK_eIF4E_RIP_2016.csv~1.3133",NA,NA
"ENSG00000119411","BCK_eIF4E_RIP_2016.csv~1.792",NA,NA
"ENSG00000119457","BCK_eIF4E_RIP_2016.csv~1.3752",NA,NA
"ENSG00000119509","BCK_eIF4E_RIP_2016.csv~1.213",NA,NA
"ENSG00000119514","BCK_eIF4E_RIP_2016.csv~1.3120",NA,NA
"ENSG00000119522","BCK_eIF4E_RIP_2016.csv~1.494",NA,"MG_eIF4E_OE_DSG_2018.csv~1.101"
"ENSG00000119596","BCK_eIF4E_RIP_2016.csv~1.1887",NA,NA
"ENSG00000119599","BCK_eIF4E_RIP_2016.csv~1.1908",NA,NA
"ENSG00000119616","BCK_eIF4E_RIP_2016.csv~1.707",NA,NA
"ENSG00000119636","BCK_eIF4E_RIP_2016.csv~1.2712",NA,NA
"ENSG00000119638","BCK_eIF4E_RIP_2016.csv~1.2681",NA,NA
"ENSG00000119682","BCK_eIF4E_RIP_2016.csv~1.1766",NA,NA
"ENSG00000119685","BCK_eIF4E_RIP_2016.csv~1.221",NA,NA
"ENSG00000119688","BCK_eIF4E_RIP_2016.csv~1.1480",NA,NA
"ENSG00000119689","BCK_eIF4E_RIP_2016.csv~1.2452",NA,NA
"ENSG00000119699","BCK_eIF4E_RIP_2016.csv~1.3409",NA,NA
"ENSG00000119707","BCK_eIF4E_RIP_2016.csv~1.414",NA,NA
"ENSG00000119720","BCK_eIF4E_RIP_2016.csv~1.1402",NA,NA
"ENSG00000119723","BCK_eIF4E_RIP_2016.csv~1.1690",NA,NA
"ENSG00000119737","BCK_eIF4E_RIP_2016.csv~1.3186",NA,NA
"ENSG00000119772","BCK_eIF4E_RIP_2016.csv~1.2981",NA,NA
"ENSG00000119777","BCK_eIF4E_RIP_2016.csv~1.1522",NA,NA
"ENSG00000119977","BCK_eIF4E_RIP_2016.csv~1.706",NA,NA
"ENSG00000120049","BCK_eIF4E_RIP_2016.csv~1.3177",NA,NA
"ENSG00000120071","BCK_eIF4E_RIP_2016.csv~1.585",NA,NA
"ENSG00000120253","BCK_eIF4E_RIP_2016.csv~1.316",NA,NA
"ENSG00000120254","BCK_eIF4E_RIP_2016.csv~1.1307",NA,NA
"ENSG00000120278","BCK_eIF4E_RIP_2016.csv~1.274",NA,NA
"ENSG00000120314","BCK_eIF4E_RIP_2016.csv~1.991",NA,NA
"ENSG00000120685","BCK_eIF4E_RIP_2016.csv~1.422",NA,NA
"ENSG00000120699","BCK_eIF4E_RIP_2016.csv~1.517",NA,NA
"ENSG00000120709","BCK_eIF4E_RIP_2016.csv~1.488",NA,NA
"ENSG00000120733","BCK_eIF4E_RIP_2016.csv~1.2422",NA,NA
"ENSG00000120798","BCK_eIF4E_RIP_2016.csv~1.167",NA,NA
"ENSG00000120868","BCK_eIF4E_RIP_2016.csv~1.1232",NA,NA
"ENSG00000120889","BCK_eIF4E_RIP_2016.csv~1.1650",NA,NA
"ENSG00000120896","BCK_eIF4E_RIP_2016.csv~1.3299",NA,NA
"ENSG00000120899","BCK_eIF4E_RIP_2016.csv~1.74",NA,NA
"ENSG00000120948","BCK_eIF4E_RIP_2016.csv~1.1679",NA,NA
"ENSG00000121053","BCK_eIF4E_RIP_2016.csv~1.3816",NA,NA
"ENSG00000121057","BCK_eIF4E_RIP_2016.csv~1.1608",NA,NA
"ENSG00000121060","BCK_eIF4E_RIP_2016.csv~1.2880",NA,NA
"ENSG00000121064","BCK_eIF4E_RIP_2016.csv~1.3003",NA,NA
"ENSG00000121073","BCK_eIF4E_RIP_2016.csv~1.2836",NA,NA
"ENSG00000121104","BCK_eIF4E_RIP_2016.csv~1.809",NA,NA
"ENSG00000121152","BCK_eIF4E_RIP_2016.csv~1.1767",NA,NA
"ENSG00000121281","BCK_eIF4E_RIP_2016.csv~1.821",NA,NA
"ENSG00000121289","BCK_eIF4E_RIP_2016.csv~1.1762",NA,NA
"ENSG00000121440","BCK_eIF4E_RIP_2016.csv~1.3095",NA,NA
"ENSG00000121454","BCK_eIF4E_RIP_2016.csv~1.3664",NA,NA
"ENSG00000121671","BCK_eIF4E_RIP_2016.csv~1.721",NA,NA
"ENSG00000121691","BCK_eIF4E_RIP_2016.csv~1.1190",NA,NA
"ENSG00000121716","BCK_eIF4E_RIP_2016.csv~1.3390",NA,NA
"ENSG00000121753","BCK_eIF4E_RIP_2016.csv~1.683",NA,NA
"ENSG00000121848","BCK_eIF4E_RIP_2016.csv~1.837",NA,NA
"ENSG00000121851","BCK_eIF4E_RIP_2016.csv~1.758",NA,NA
"ENSG00000121940","BCK_eIF4E_RIP_2016.csv~1.773",NA,NA
"ENSG00000122034","BCK_eIF4E_RIP_2016.csv~1.263",NA,NA
"ENSG00000122122","BCK_eIF4E_RIP_2016.csv~1.198",NA,NA
"ENSG00000122126","BCK_eIF4E_RIP_2016.csv~1.2450",NA,NA
"ENSG00000122203","BCK_eIF4E_RIP_2016.csv~1.805",NA,NA
"ENSG00000122218","BCK_eIF4E_RIP_2016.csv~1.971",NA,NA
"ENSG00000122223","BCK_eIF4E_RIP_2016.csv~1.3531",NA,NA
"ENSG00000122224","BCK_eIF4E_RIP_2016.csv~1.842",NA,NA
"ENSG00000122257","BCK_eIF4E_RIP_2016.csv~1.385",NA,"MG_eIF4E_OE_DSG_2018.csv~1.267"
"ENSG00000122299","BCK_eIF4E_RIP_2016.csv~1.936",NA,NA
"ENSG00000122359","BCK_eIF4E_RIP_2016.csv~1.1145",NA,NA
"ENSG00000122378","BCK_eIF4E_RIP_2016.csv~1.1786",NA,NA
"ENSG00000122512","BCK_eIF4E_RIP_2016.csv~1.468",NA,NA
"ENSG00000122515","BCK_eIF4E_RIP_2016.csv~1.2065",NA,NA
"ENSG00000122557","BCK_eIF4E_RIP_2016.csv~1.453",NA,"MG_eIF4E_OE_DSG_2018.csv~1.106"
"ENSG00000122566","BCK_eIF4E_RIP_2016.csv~1.516",NA,"MG_eIF4E_OE_DSG_2018.csv~1.13"
"ENSG00000122678","BCK_eIF4E_RIP_2016.csv~1.337",NA,NA
"ENSG00000122729","BCK_eIF4E_RIP_2016.csv~1.288",NA,NA
"ENSG00000122778","BCK_eIF4E_RIP_2016.csv~1.3822",NA,NA
"ENSG00000122861","BCK_eIF4E_RIP_2016.csv~1.3650",NA,NA
"ENSG00000122952","BCK_eIF4E_RIP_2016.csv~1.1811",NA,NA
"ENSG00000122965","BCK_eIF4E_RIP_2016.csv~1.2852",NA,NA
"ENSG00000122966","BCK_eIF4E_RIP_2016.csv~1.2430",NA,"MG_eIF4E_OE_DSG_2018.csv~1.270"
"ENSG00000122970","BCK_eIF4E_RIP_2016.csv~1.1581",NA,NA
"ENSG00000123066","BCK_eIF4E_RIP_2016.csv~1.1257",NA,NA
"ENSG00000123095","BCK_eIF4E_RIP_2016.csv~1.3582",NA,NA
"ENSG00000123130","BCK_eIF4E_RIP_2016.csv~1.2586",NA,NA
"ENSG00000123136","BCK_eIF4E_RIP_2016.csv~1.825",NA,NA
"ENSG00000123143","BCK_eIF4E_RIP_2016.csv~1.461",NA,NA
"ENSG00000123146","BCK_eIF4E_RIP_2016.csv~1.1754",NA,NA
"ENSG00000123159","BCK_eIF4E_RIP_2016.csv~1.2200",NA,NA
"ENSG00000123191","BCK_eIF4E_RIP_2016.csv~1.3610",NA,"MG_eIF4E_OE_DSG_2018.csv~1.14"
"ENSG00000123200","BCK_eIF4E_RIP_2016.csv~1.1000",NA,NA
"ENSG00000123240","BCK_eIF4E_RIP_2016.csv~1.3026",NA,NA
"ENSG00000123329","BCK_eIF4E_RIP_2016.csv~1.2655",NA,NA
"ENSG00000123338","BCK_eIF4E_RIP_2016.csv~1.1428",NA,NA
"ENSG00000123352","BCK_eIF4E_RIP_2016.csv~1.1115",NA,NA
"ENSG00000123360","BCK_eIF4E_RIP_2016.csv~1.3244",NA,NA
"ENSG00000123374","BCK_eIF4E_RIP_2016.csv~1.1554",NA,NA
"ENSG00000123427","BCK_eIF4E_RIP_2016.csv~1.3550",NA,NA
"ENSG00000123485","BCK_eIF4E_RIP_2016.csv~1.1784",NA,NA
"ENSG00000123836","BCK_eIF4E_RIP_2016.csv~1.2147",NA,NA
"ENSG00000123870","BCK_eIF4E_RIP_2016.csv~1.3209",NA,NA
"ENSG00000123908","BCK_eIF4E_RIP_2016.csv~1.1681",NA,NA
"ENSG00000123933","BCK_eIF4E_RIP_2016.csv~1.2258",NA,NA
"ENSG00000123992","BCK_eIF4E_RIP_2016.csv~1.759",NA,NA
"ENSG00000124074","BCK_eIF4E_RIP_2016.csv~1.3248",NA,NA
"ENSG00000124140","BCK_eIF4E_RIP_2016.csv~1.3317",NA,NA
"ENSG00000124151","BCK_eIF4E_RIP_2016.csv~1.56",NA,NA
"ENSG00000124155","BCK_eIF4E_RIP_2016.csv~1.2370",NA,NA
"ENSG00000124160","BCK_eIF4E_RIP_2016.csv~1.2611",NA,NA
"ENSG00000124177","BCK_eIF4E_RIP_2016.csv~1.1136",NA,NA
"ENSG00000124181","BCK_eIF4E_RIP_2016.csv~1.2106",NA,NA
"ENSG00000124193","BCK_eIF4E_RIP_2016.csv~1.93",NA,NA
"ENSG00000124198","BCK_eIF4E_RIP_2016.csv~1.303",NA,NA
"ENSG00000124201","BCK_eIF4E_RIP_2016.csv~1.1776",NA,NA
"ENSG00000124214","BCK_eIF4E_RIP_2016.csv~1.1254",NA,NA
"ENSG00000124215","BCK_eIF4E_RIP_2016.csv~1.3593",NA,NA
"ENSG00000124222","BCK_eIF4E_RIP_2016.csv~1.3268",NA,NA
"ENSG00000124224","BCK_eIF4E_RIP_2016.csv~1.1641",NA,NA
"ENSG00000124226","BCK_eIF4E_RIP_2016.csv~1.290",NA,NA
"ENSG00000124228","BCK_eIF4E_RIP_2016.csv~1.3117",NA,NA
"ENSG00000124253","BCK_eIF4E_RIP_2016.csv~1.3681",NA,NA
"ENSG00000124356","BCK_eIF4E_RIP_2016.csv~1.1058",NA,NA
"ENSG00000124357","BCK_eIF4E_RIP_2016.csv~1.2520",NA,NA
"ENSG00000124383","BCK_eIF4E_RIP_2016.csv~1.746",NA,NA
"ENSG00000124422","BCK_eIF4E_RIP_2016.csv~1.1427",NA,NA
"ENSG00000124491","BCK_eIF4E_RIP_2016.csv~1.504",NA,NA
"ENSG00000124496","BCK_eIF4E_RIP_2016.csv~1.3253",NA,NA
"ENSG00000124523","BCK_eIF4E_RIP_2016.csv~1.217",NA,NA
"ENSG00000124541","BCK_eIF4E_RIP_2016.csv~1.2632",NA,NA
"ENSG00000124571","BCK_eIF4E_RIP_2016.csv~1.2104",NA,NA
"ENSG00000124574","BCK_eIF4E_RIP_2016.csv~1.1396",NA,NA
"ENSG00000124588","BCK_eIF4E_RIP_2016.csv~1.2512",NA,NA
"ENSG00000124602","BCK_eIF4E_RIP_2016.csv~1.3613",NA,NA
"ENSG00000124608","BCK_eIF4E_RIP_2016.csv~1.1015",NA,NA
"ENSG00000124702","BCK_eIF4E_RIP_2016.csv~1.153",NA,NA
"ENSG00000124713","BCK_eIF4E_RIP_2016.csv~1.3675",NA,NA
"ENSG00000124772","BCK_eIF4E_RIP_2016.csv~1.2774",NA,NA
"ENSG00000124782","BCK_eIF4E_RIP_2016.csv~1.1441",NA,NA
"ENSG00000124789","BCK_eIF4E_RIP_2016.csv~1.109",NA,NA
"ENSG00000124795","BCK_eIF4E_RIP_2016.csv~1.10",NA,NA
"ENSG00000124831","BCK_eIF4E_RIP_2016.csv~1.1939",NA,NA
"ENSG00000125107","BCK_eIF4E_RIP_2016.csv~1.146",NA,NA
"ENSG00000125124","BCK_eIF4E_RIP_2016.csv~1.1132",NA,NA
"ENSG00000125149","BCK_eIF4E_RIP_2016.csv~1.2791",NA,NA
"ENSG00000125166","BCK_eIF4E_RIP_2016.csv~1.1245",NA,NA
"ENSG00000125247","BCK_eIF4E_RIP_2016.csv~1.231",NA,NA
"ENSG00000125266","BCK_eIF4E_RIP_2016.csv~1.3720",NA,NA
"ENSG00000125319","BCK_eIF4E_RIP_2016.csv~1.2283",NA,NA
"ENSG00000125351","BCK_eIF4E_RIP_2016.csv~1.2307",NA,NA
"ENSG00000125386","BCK_eIF4E_RIP_2016.csv~1.2946",NA,NA
"ENSG00000125447","BCK_eIF4E_RIP_2016.csv~1.2345",NA,NA
"ENSG00000125450","BCK_eIF4E_RIP_2016.csv~1.416",NA,NA
"ENSG00000125459","BCK_eIF4E_RIP_2016.csv~1.3266",NA,NA
"ENSG00000125485","BCK_eIF4E_RIP_2016.csv~1.657",NA,"MG_eIF4E_OE_DSG_2018.csv~1.272"
"ENSG00000125503","BCK_eIF4E_RIP_2016.csv~1.1359",NA,NA
"ENSG00000125505","BCK_eIF4E_RIP_2016.csv~1.2477",NA,NA
"ENSG00000125630","BCK_eIF4E_RIP_2016.csv~1.365",NA,NA
"ENSG00000125633","BCK_eIF4E_RIP_2016.csv~1.1425",NA,NA
"ENSG00000125637","BCK_eIF4E_RIP_2016.csv~1.20",NA,NA
"ENSG00000125648","BCK_eIF4E_RIP_2016.csv~1.2449",NA,NA
"ENSG00000125651","BCK_eIF4E_RIP_2016.csv~1.2760",NA,NA
"ENSG00000125686","BCK_eIF4E_RIP_2016.csv~1.659",NA,NA
"ENSG00000125733","BCK_eIF4E_RIP_2016.csv~1.2748",NA,NA
"ENSG00000125734","BCK_eIF4E_RIP_2016.csv~1.2343",NA,NA
"ENSG00000125755","BCK_eIF4E_RIP_2016.csv~1.2536",NA,NA
"ENSG00000125826","BCK_eIF4E_RIP_2016.csv~1.2635",NA,NA
"ENSG00000125841","BCK_eIF4E_RIP_2016.csv~1.3022",NA,NA
"ENSG00000125844","BCK_eIF4E_RIP_2016.csv~1.2980",NA,NA
"ENSG00000125875","BCK_eIF4E_RIP_2016.csv~1.2574",NA,NA
"ENSG00000125885","BCK_eIF4E_RIP_2016.csv~1.2000",NA,NA
"ENSG00000125912","BCK_eIF4E_RIP_2016.csv~1.772",NA,NA
"ENSG00000125952","BCK_eIF4E_RIP_2016.csv~1.2480",NA,NA
"ENSG00000125967","BCK_eIF4E_RIP_2016.csv~1.907",NA,NA
"ENSG00000126001","BCK_eIF4E_RIP_2016.csv~1.3009",NA,NA
"ENSG00000126012","BCK_eIF4E_RIP_2016.csv~1.1488",NA,NA
"ENSG00000126107","BCK_eIF4E_RIP_2016.csv~1.1820",NA,NA
"ENSG00000126214","BCK_eIF4E_RIP_2016.csv~1.2822",NA,NA
"ENSG00000126215","BCK_eIF4E_RIP_2016.csv~1.1664",NA,NA
"ENSG00000126216","BCK_eIF4E_RIP_2016.csv~1.1386",NA,NA
"ENSG00000126226","BCK_eIF4E_RIP_2016.csv~1.581",NA,NA
"ENSG00000126231","BCK_eIF4E_RIP_2016.csv~1.3709",NA,NA
"ENSG00000126351","BCK_eIF4E_RIP_2016.csv~1.2926",NA,NA
"ENSG00000126368","BCK_eIF4E_RIP_2016.csv~1.2352",NA,NA
"ENSG00000126453","BCK_eIF4E_RIP_2016.csv~1.3226",NA,NA
"ENSG00000126456","BCK_eIF4E_RIP_2016.csv~1.3100",NA,NA
"ENSG00000126458","BCK_eIF4E_RIP_2016.csv~1.3667",NA,NA
"ENSG00000126461","BCK_eIF4E_RIP_2016.csv~1.2288",NA,NA
"ENSG00000126464","BCK_eIF4E_RIP_2016.csv~1.3064",NA,NA
"ENSG00000126522","BCK_eIF4E_RIP_2016.csv~1.660",NA,NA
"ENSG00000126524","BCK_eIF4E_RIP_2016.csv~1.886",NA,NA
"ENSG00000126581","BCK_eIF4E_RIP_2016.csv~1.2390",NA,NA
"ENSG00000126602","BCK_eIF4E_RIP_2016.csv~1.952",NA,NA
"ENSG00000126603","BCK_eIF4E_RIP_2016.csv~1.3598",NA,NA
"ENSG00000126653","BCK_eIF4E_RIP_2016.csv~1.326",NA,NA
"ENSG00000126705","BCK_eIF4E_RIP_2016.csv~1.3156",NA,NA
"ENSG00000126746","BCK_eIF4E_RIP_2016.csv~1.3066",NA,NA
