Gene,logFC,t,P.Value,adj.P.Val,B,ensembl_gene_id
GAD1,0.989481382423733,3.65136715668487,0.00107787433457578,0.00329547496679631,-0.797304262019573,ENSG00000128683
BRD3,0.98950486776423,7.52129518304061,3.75039083036553e-8,1.05164846977615e-6,8.80358835232367,ENSG00000169925
MORC2-AS1,0.990584518058385,4.99147123412545,2.94438151818754e-5,1.79469038735346e-4,2.44746580232206,ENSG00000235989
TRIM3,0.993002975721374,3.70884538659899,9.27075505501475e-4,0.00290800224400233,-0.684891859081157,ENSG00000110171
BCORL1,0.993561023853667,8.77221283338273,1.80484835248466e-9,1.06028715657504e-7,11.7549334256745,ENSG00000085185
TESC,0.99569475453076,3.50848430527157,0.00156376653940908,0.00451020412310041,-1.14087898214996,ENSG00000088992
FRY,0.997387897907429,2.56031026421253,0.0162288683308238,0.0328294480428616,-3.03034676198392,ENSG00000073910
AGBL2,0.999682583562024,7.09862609774444,1.09354728243966e-7,2.35058350462153e-6,7.77268324733139,ENSG00000165923
DNAH17,1.00055471013081,4.93231217681708,3.45760447246662e-5,2.03122528805584e-4,2.32168638506776,ENSG00000187775
SPDYE1,1.00318143251561,5.33155765489,1.17032219597861e-5,8.61843055609204e-5,3.3292183350609,ENSG00000136206
MIR142,1.00344015938912,4.7507007637835,5.66200237461003e-5,2.98941752051899e-4,1.82173290742851,ENSG00000265206
GAS6-AS1,1.00755716215331,5.02899134207881,2.6591462651678e-5,1.65553729491207e-4,2.55764260129849,ENSG00000233695
KPTN,1.00861053218236,4.64387844013853,7.565874703852e-5,3.78672903932577e-4,1.59383809780773,ENSG00000118162
DTX2P1-UPK3BP1-PMS2P11,1.01595365925926,6.38695397147516,6.94247298827405e-7,9.53800283669439e-6,5.97418028074157,ENSG00000265479
PRPF40B,1.01780776782263,4.90065436074154,3.76806884378501e-5,2.16463884065756e-4,2.24581919940581,ENSG00000110844
MYH11,1.02305222344243,5.66582726454195,4.74495541305088e-6,4.28958043961828e-5,4.1654040167553,ENSG00000133392
MYPOP,1.02351379049719,3.90339798283763,5.5452515583091e-4,0.00190359600691505,-0.196725359761184,ENSG00000176182
