"Row","GeneID","geneSymbol"
"BCK_eIF4E_RIP_2016.csv~1.1249","ENSG00000197785","ATAD3A"
"BCK_eIF4E_RIP_2016.csv~1.1250","ENSG00000129103","SUMF2"
"BCK_eIF4E_RIP_2016.csv~1.1251","ENSG00000128872","TMOD2"
"BCK_eIF4E_RIP_2016.csv~1.1252","ENSG00000144218","AFF3"
"BCK_eIF4E_RIP_2016.csv~1.1253","ENSG00000165802","NSMF"
"BCK_eIF4E_RIP_2016.csv~1.1254","ENSG00000124214","STAU1"
"BCK_eIF4E_RIP_2016.csv~1.1255","ENSG00000261132","HSF1"
"BCK_eIF4E_RIP_2016.csv~1.1256","ENSG00000114904","NEK4"
"BCK_eIF4E_RIP_2016.csv~1.1257","ENSG00000123066","MED13L"
"BCK_eIF4E_RIP_2016.csv~1.1258","ENSG00000166949","SMAD3"
"BCK_eIF4E_RIP_2016.csv~1.1259","ENSG00000111642","CHD4"
"BCK_eIF4E_RIP_2016.csv~1.1260","ENSG00000029534","ANK1"
"BCK_eIF4E_RIP_2016.csv~1.1261","ENSG00000085788","DDHD2"
"BCK_eIF4E_RIP_2016.csv~1.1262","ENSG00000141568","FOXK2"
"BCK_eIF4E_RIP_2016.csv~1.1263","ENSG00000112242","E2F3"
"BCK_eIF4E_RIP_2016.csv~1.1264","ENSG00000132589","FLOT2"
"BCK_eIF4E_RIP_2016.csv~1.1265","ENSG00000139190","VAMP1"
"BCK_eIF4E_RIP_2016.csv~1.1266","ENSG00000141385","AFG3L2"
"BCK_eIF4E_RIP_2016.csv~1.1267","ENSG00000074621","SLC24A1"
"BCK_eIF4E_RIP_2016.csv~1.1268","ENSG00000169231","THBS3"
"BCK_eIF4E_RIP_2016.csv~1.1269","ENSG00000181472","ZBTB2"
"BCK_eIF4E_RIP_2016.csv~1.1270","ENSG00000099331","MYO9B"
"BCK_eIF4E_RIP_2016.csv~1.1271","ENSG00000130695","CEP85"
"BCK_eIF4E_RIP_2016.csv~1.1272","ENSG00000067191","CACNB1"
"BCK_eIF4E_RIP_2016.csv~1.1273","ENSG00000168803","ADAL"
"BCK_eIF4E_RIP_2016.csv~1.1274","ENSG00000107263","RAPGEF1"
"BCK_eIF4E_RIP_2016.csv~1.1275","ENSG00000046651","OFD1"
"BCK_eIF4E_RIP_2016.csv~1.1276","ENSG00000196182","STK40"
"BCK_eIF4E_RIP_2016.csv~1.1277","ENSG00000168883","USP39"
"BCK_eIF4E_RIP_2016.csv~1.1278","ENSG00000206281","TAPBP"
"BCK_eIF4E_RIP_2016.csv~1.1279","ENSG00000173020","ADRBK1"
"BCK_eIF4E_RIP_2016.csv~1.1280","ENSG00000175287","PHYHD1"
"BCK_eIF4E_RIP_2016.csv~1.1281","ENSG00000103932","RPAP1"
"BCK_eIF4E_RIP_2016.csv~1.1282","ENSG00000106266","SNX8"
"BCK_eIF4E_RIP_2016.csv~1.1283","ENSG00000161551","ZNF577"
"BCK_eIF4E_RIP_2016.csv~1.1284","ENSG00000025800","KPNA6"
"BCK_eIF4E_RIP_2016.csv~1.1285","ENSG00000170776","AKAP13"
"BCK_eIF4E_RIP_2016.csv~1.1286","ENSG00000142207","URB1"
"BCK_eIF4E_RIP_2016.csv~1.1287","ENSG00000160211","G6PD"
"BCK_eIF4E_RIP_2016.csv~1.1288","ENSG00000090975","PITPNM2"
"BCK_eIF4E_RIP_2016.csv~1.1289","ENSG00000106327","TFR2"
"BCK_eIF4E_RIP_2016.csv~1.1290","ENSG00000198951","NAGA"
"BCK_eIF4E_RIP_2016.csv~1.1291","ENSG00000068654","POLR1A"
"BCK_eIF4E_RIP_2016.csv~1.1292","ENSG00000092201","SUPT16H"
"BCK_eIF4E_RIP_2016.csv~1.1293","ENSG00000110719","TCIRG1"
"BCK_eIF4E_RIP_2016.csv~1.1294","ENSG00000172081","MOB3A"
"BCK_eIF4E_RIP_2016.csv~1.1295","ENSG00000153774","CFDP1"
"BCK_eIF4E_RIP_2016.csv~1.1296","ENSG00000166432","ZMAT1"
"BCK_eIF4E_RIP_2016.csv~1.1297","ENSG00000167264","DUS2"
"BCK_eIF4E_RIP_2016.csv~1.1298","ENSG00000162734","PEA15"
"BCK_eIF4E_RIP_2016.csv~1.1299","ENSG00000165113","GKAP1"
"BCK_eIF4E_RIP_2016.csv~1.1300","ENSG00000139842","CUL4A"
"BCK_eIF4E_RIP_2016.csv~1.1301","ENSG00000008300","CELSR3"
"BCK_eIF4E_RIP_2016.csv~1.1302","ENSG00000244005","NFS1"
"BCK_eIF4E_RIP_2016.csv~1.1303","ENSG00000119004","CYP20A1"
"BCK_eIF4E_RIP_2016.csv~1.1304","ENSG00000143751","SDE2"
"BCK_eIF4E_RIP_2016.csv~1.1305","ENSG00000075785","RAB7A"
"BCK_eIF4E_RIP_2016.csv~1.1306","ENSG00000158470","B4GALT5"
"BCK_eIF4E_RIP_2016.csv~1.1307","ENSG00000120254","MTHFD1L"
"BCK_eIF4E_RIP_2016.csv~1.1308","ENSG00000073169","SELO"
"BCK_eIF4E_RIP_2016.csv~1.1309","ENSG00000228128","DDAH2"
"BCK_eIF4E_RIP_2016.csv~1.1310","ENSG00000147168","IL2RG"
"BCK_eIF4E_RIP_2016.csv~1.1311","ENSG00000175166","PSMD2"
"BCK_eIF4E_RIP_2016.csv~1.1312","ENSG00000108671","PSMD11"
"BCK_eIF4E_RIP_2016.csv~1.1313","ENSG00000112159","MDN1"
"BCK_eIF4E_RIP_2016.csv~1.1314","ENSG00000198276","UCKL1"
"BCK_eIF4E_RIP_2016.csv~1.1315","ENSG00000104946","TBC1D17"
"BCK_eIF4E_RIP_2016.csv~1.1316","ENSG00000197024","ZNF398"
"BCK_eIF4E_RIP_2016.csv~1.1317","ENSG00000149930","TAOK2"
"BCK_eIF4E_RIP_2016.csv~1.1318","ENSG00000011275","RNF216"
"BCK_eIF4E_RIP_2016.csv~1.1319","ENSG00000170638","TRABD"
"BCK_eIF4E_RIP_2016.csv~1.1320","ENSG00000151726","ACSL1"
"BCK_eIF4E_RIP_2016.csv~1.1321","ENSG00000147130","ZMYM3"
"BCK_eIF4E_RIP_2016.csv~1.1322","ENSG00000167695","FAM57A"
"BCK_eIF4E_RIP_2016.csv~1.1323","ENSG00000163812","ZDHHC3"
"BCK_eIF4E_RIP_2016.csv~1.1324","ENSG00000144597","EAF1"
"BCK_eIF4E_RIP_2016.csv~1.1325","ENSG00000068394","GPKOW"
"BCK_eIF4E_RIP_2016.csv~1.1326","ENSG00000144535","DIS3L2"
"BCK_eIF4E_RIP_2016.csv~1.1327","ENSG00000132383","RPA1"
"BCK_eIF4E_RIP_2016.csv~1.1328","ENSG00000163481","RNF25"
"BCK_eIF4E_RIP_2016.csv~1.1329","ENSG00000117036","ETV3"
"BCK_eIF4E_RIP_2016.csv~1.1330","ENSG00000010818","HIVEP2"
"BCK_eIF4E_RIP_2016.csv~1.1331","ENSG00000185344","ATP6V0A2"
"BCK_eIF4E_RIP_2016.csv~1.1332","ENSG00000104805","NUCB1"
"BCK_eIF4E_RIP_2016.csv~1.1333","ENSG00000136193","SCRN1"
"BCK_eIF4E_RIP_2016.csv~1.1334","ENSG00000166135","HIF1AN"
"BCK_eIF4E_RIP_2016.csv~1.1335","ENSG00000118096","IFT46"
"BCK_eIF4E_RIP_2016.csv~1.1336","ENSG00000131653","TRAF7"
"BCK_eIF4E_RIP_2016.csv~1.1337","ENSG00000105373","GLTSCR2"
"BCK_eIF4E_RIP_2016.csv~1.1338","ENSG00000107104","KANK1"
"BCK_eIF4E_RIP_2016.csv~1.1339","ENSG00000116688","MFN2"
"BCK_eIF4E_RIP_2016.csv~1.1340","ENSG00000135596","MICAL1"
"BCK_eIF4E_RIP_2016.csv~1.1341","ENSG00000182095","TNRC18"
"BCK_eIF4E_RIP_2016.csv~1.1342","ENSG00000223705","NSUN5P1"
"BCK_eIF4E_RIP_2016.csv~1.1343","ENSG00000114353","GNAI2"
"BCK_eIF4E_RIP_2016.csv~1.1344","ENSG00000115977","AAK1"
"BCK_eIF4E_RIP_2016.csv~1.1345","ENSG00000135506","OS9"
"BCK_eIF4E_RIP_2016.csv~1.1346","ENSG00000143363","PRUNE"
"BCK_eIF4E_RIP_2016.csv~1.1347","ENSG00000165689","SDCCAG3"
"BCK_eIF4E_RIP_2016.csv~1.1348","ENSG00000068724","TTC7A"
"BCK_eIF4E_RIP_2016.csv~1.1349","ENSG00000081760","AACS"
"BCK_eIF4E_RIP_2016.csv~1.1350","ENSG00000054118","THRAP3"
"BCK_eIF4E_RIP_2016.csv~1.1351","ENSG00000006114","SYNRG"
"BCK_eIF4E_RIP_2016.csv~1.1352","ENSG00000168824","NSG1"
"BCK_eIF4E_RIP_2016.csv~1.1353","ENSG00000110514","MADD"
"BCK_eIF4E_RIP_2016.csv~1.1354","ENSG00000113522","RAD50"
"BCK_eIF4E_RIP_2016.csv~1.1355","ENSG00000132254","ARFIP2"
"BCK_eIF4E_RIP_2016.csv~1.1356","ENSG00000196961","AP2A1"
"BCK_eIF4E_RIP_2016.csv~1.1357","ENSG00000148399","DPH7"
"BCK_eIF4E_RIP_2016.csv~1.1358","ENSG00000047579","DTNBP1"
"BCK_eIF4E_RIP_2016.csv~1.1359","ENSG00000125503","PPP1R12C"
"BCK_eIF4E_RIP_2016.csv~1.1360","ENSG00000177455","CD19"
"BCK_eIF4E_RIP_2016.csv~1.1361","ENSG00000014138","POLA2"
"BCK_eIF4E_RIP_2016.csv~1.1362","ENSG00000243156","MICAL3"
"BCK_eIF4E_RIP_2016.csv~1.1363","ENSG00000059588","TARBP1"
"BCK_eIF4E_RIP_2016.csv~1.1364","ENSG00000181322","NME9"
"BCK_eIF4E_RIP_2016.csv~1.1365","ENSG00000143418","CERS2"
"BCK_eIF4E_RIP_2016.csv~1.1366","ENSG00000127483","HP1BP3"
"BCK_eIF4E_RIP_2016.csv~1.1367","ENSG00000142945","KIF2C"
"BCK_eIF4E_RIP_2016.csv~1.1368","ENSG00000141452","C18orf8"
"BCK_eIF4E_RIP_2016.csv~1.1369","ENSG00000215580","BCORP1"
"BCK_eIF4E_RIP_2016.csv~1.1370","ENSG00000101265","RASSF2"
"BCK_eIF4E_RIP_2016.csv~1.1371","ENSG00000205937","RNPS1"
"BCK_eIF4E_RIP_2016.csv~1.1372","ENSG00000132478","UNK"
"BCK_eIF4E_RIP_2016.csv~1.1373","ENSG00000140265","ZSCAN29"
"BCK_eIF4E_RIP_2016.csv~1.1374","ENSG00000117139","KDM5B"
"BCK_eIF4E_RIP_2016.csv~1.1375","ENSG00000197535","MYO5A"
"BCK_eIF4E_RIP_2016.csv~1.1376","ENSG00000263046","CEP95"
"BCK_eIF4E_RIP_2016.csv~1.1377","ENSG00000165458","INPPL1"
"BCK_eIF4E_RIP_2016.csv~1.1378","ENSG00000185033","SEMA4B"
"BCK_eIF4E_RIP_2016.csv~1.1379","ENSG00000092203","TOX4"
"BCK_eIF4E_RIP_2016.csv~1.1380","ENSG00000130640","TUBGCP2"
"BCK_eIF4E_RIP_2016.csv~1.1381","ENSG00000171603","CLSTN1"
"BCK_eIF4E_RIP_2016.csv~1.1382","ENSG00000111707","SUDS3"
"BCK_eIF4E_RIP_2016.csv~1.1383","ENSG00000248124","RRN3P1"
"BCK_eIF4E_RIP_2016.csv~1.1384","ENSG00000166164","BRD7"
"BCK_eIF4E_RIP_2016.csv~1.1385","ENSG00000155592","ZKSCAN2"
"BCK_eIF4E_RIP_2016.csv~1.1386","ENSG00000126216","TUBGCP3"
"BCK_eIF4E_RIP_2016.csv~1.1387","ENSG00000168439","STIP1"
"BCK_eIF4E_RIP_2016.csv~1.1388","ENSG00000116213","WRAP73"
"BCK_eIF4E_RIP_2016.csv~1.1389","ENSG00000100243","CYB5R3"
"BCK_eIF4E_RIP_2016.csv~1.1390","ENSG00000197948","FCHSD1"
"BCK_eIF4E_RIP_2016.csv~1.1391","ENSG00000180901","KCTD2"
"BCK_eIF4E_RIP_2016.csv~1.1392","ENSG00000138668","HNRNPD"
"BCK_eIF4E_RIP_2016.csv~1.1393","ENSG00000108312","UBTF"
"BCK_eIF4E_RIP_2016.csv~1.1394","ENSG00000077150","NFKB2"
"BCK_eIF4E_RIP_2016.csv~1.1395","ENSG00000171067","C11orf24"
"BCK_eIF4E_RIP_2016.csv~1.1396","ENSG00000124574","ABCC10"
"BCK_eIF4E_RIP_2016.csv~1.1397","ENSG00000100991","TRPC4AP"
"BCK_eIF4E_RIP_2016.csv~1.1398","ENSG00000011007","TCEB3"
"BCK_eIF4E_RIP_2016.csv~1.1399","ENSG00000005238","FAM214B"
"BCK_eIF4E_RIP_2016.csv~1.1400","ENSG00000102606","ARHGEF7"
"BCK_eIF4E_RIP_2016.csv~1.1401","ENSG00000039650","PNKP"
"BCK_eIF4E_RIP_2016.csv~1.1402","ENSG00000119720","NRDE2"
"BCK_eIF4E_RIP_2016.csv~1.1403","ENSG00000111540","RAB5B"
"BCK_eIF4E_RIP_2016.csv~1.1404","ENSG00000002016","RAD52"
"BCK_eIF4E_RIP_2016.csv~1.1405","ENSG00000070047","PHRF1"
"BCK_eIF4E_RIP_2016.csv~1.1406","ENSG00000254838","GVINP1"
"BCK_eIF4E_RIP_2016.csv~1.1407","ENSG00000139719","VPS33A"
"BCK_eIF4E_RIP_2016.csv~1.1408","ENSG00000156502","SUPV3L1"
"BCK_eIF4E_RIP_2016.csv~1.1409","ENSG00000167930","ITFG3"
"BCK_eIF4E_RIP_2016.csv~1.1410","ENSG00000186088","GSAP"
"BCK_eIF4E_RIP_2016.csv~1.1411","ENSG00000099194","SCD"
"BCK_eIF4E_RIP_2016.csv~1.1412","ENSG00000137496","IL18BP"
"BCK_eIF4E_RIP_2016.csv~1.1413","ENSG00000175826","CTDNEP1"
"BCK_eIF4E_RIP_2016.csv~1.1414","ENSG00000053254","FOXN3"
"BCK_eIF4E_RIP_2016.csv~1.1415","ENSG00000106682","EIF4H"
"BCK_eIF4E_RIP_2016.csv~1.1416","ENSG00000146830","GIGYF1"
"BCK_eIF4E_RIP_2016.csv~1.1417","ENSG00000130764","LRRC47"
"BCK_eIF4E_RIP_2016.csv~1.1418","ENSG00000004777","ARHGAP33"
"BCK_eIF4E_RIP_2016.csv~1.1419","ENSG00000185049","NELFA"
"BCK_eIF4E_RIP_2016.csv~1.1420","ENSG00000158417","EIF5B"
"BCK_eIF4E_RIP_2016.csv~1.1421","ENSG00000137413","TAF8"
"BCK_eIF4E_RIP_2016.csv~1.1422","ENSG00000107341","UBE2R2"
"BCK_eIF4E_RIP_2016.csv~1.1423","ENSG00000117408","IPO13"
"BCK_eIF4E_RIP_2016.csv~1.1424","ENSG00000107957","SH3PXD2A"
"BCK_eIF4E_RIP_2016.csv~1.1425","ENSG00000125633","CCDC93"
"BCK_eIF4E_RIP_2016.csv~1.1426","ENSG00000160469","BRSK1"
"BCK_eIF4E_RIP_2016.csv~1.1427","ENSG00000124422","USP22"
"BCK_eIF4E_RIP_2016.csv~1.1428","ENSG00000123338","NCKAP1L"
"BCK_eIF4E_RIP_2016.csv~1.1429","ENSG00000089351","GRAMD1A"
"BCK_eIF4E_RIP_2016.csv~1.1430","ENSG00000135924","DNAJB2"
"BCK_eIF4E_RIP_2016.csv~1.1431","ENSG00000118705","RPN2"
"BCK_eIF4E_RIP_2016.csv~1.1432","ENSG00000115204","MPV17"
"BCK_eIF4E_RIP_2016.csv~1.1433","ENSG00000103042","SLC38A7"
"BCK_eIF4E_RIP_2016.csv~1.1434","ENSG00000100058","CRYBB2P1"
"BCK_eIF4E_RIP_2016.csv~1.1435","ENSG00000176658","MYO1D"
"BCK_eIF4E_RIP_2016.csv~1.1436","ENSG00000241973","PI4KA"
"BCK_eIF4E_RIP_2016.csv~1.1437","ENSG00000272752","STAG3L5P-PVRIG2P-PILRB"
"BCK_eIF4E_RIP_2016.csv~1.1438","ENSG00000196363","WDR5"
"BCK_eIF4E_RIP_2016.csv~1.1439","ENSG00000104613","INTS10"
"BCK_eIF4E_RIP_2016.csv~1.1440","ENSG00000177728","KIAA0195"
"BCK_eIF4E_RIP_2016.csv~1.1441","ENSG00000124782","RREB1"
"BCK_eIF4E_RIP_2016.csv~1.1442","ENSG00000143303","RRNAD1"
"BCK_eIF4E_RIP_2016.csv~1.1443","ENSG00000130803","ZNF317"
"BCK_eIF4E_RIP_2016.csv~1.1444","ENSG00000231825","PRRC2A"
"BCK_eIF4E_RIP_2016.csv~1.1445","ENSG00000072786","STK10"
"BCK_eIF4E_RIP_2016.csv~1.1446","ENSG00000130713","EXOSC2"
"BCK_eIF4E_RIP_2016.csv~1.1447","ENSG00000134262","AP4B1"
"BCK_eIF4E_RIP_2016.csv~1.1448","ENSG00000023330","ALAS1"
"BCK_eIF4E_RIP_2016.csv~1.1449","ENSG00000072958","AP1M1"
"BCK_eIF4E_RIP_2016.csv~1.1450","ENSG00000138834","MAPK8IP3"
"BCK_eIF4E_RIP_2016.csv~1.1451","ENSG00000140199","SLC12A6"
"BCK_eIF4E_RIP_2016.csv~1.1452","ENSG00000105700","KXD1"
"BCK_eIF4E_RIP_2016.csv~1.1453","ENSG00000140526","ABHD2"
"BCK_eIF4E_RIP_2016.csv~1.1454","ENSG00000004487","KDM1A"
"BCK_eIF4E_RIP_2016.csv~1.1455","ENSG00000148660","CAMK2G"
"BCK_eIF4E_RIP_2016.csv~1.1456","ENSG00000198176","TFDP1"
"BCK_eIF4E_RIP_2016.csv~1.1457","ENSG00000171793","CTPS1"
"BCK_eIF4E_RIP_2016.csv~1.1458","ENSG00000160445","ZER1"
"BCK_eIF4E_RIP_2016.csv~1.1459","ENSG00000137265","IRF4"
"BCK_eIF4E_RIP_2016.csv~1.1460","ENSG00000101445","PPP1R16B"
"BCK_eIF4E_RIP_2016.csv~1.1461","ENSG00000157212","PAXIP1"
"BCK_eIF4E_RIP_2016.csv~1.1462","ENSG00000163521","GLB1L"
"BCK_eIF4E_RIP_2016.csv~1.1463","ENSG00000143390","RFX5"
"BCK_eIF4E_RIP_2016.csv~1.1464","ENSG00000245680","ZNF585B"
"BCK_eIF4E_RIP_2016.csv~1.1465","ENSG00000067369","TP53BP1"
"BCK_eIF4E_RIP_2016.csv~1.1466","ENSG00000156697","UTP14A"
"BCK_eIF4E_RIP_2016.csv~1.1467","ENSG00000070540","WIPI1"
"BCK_eIF4E_RIP_2016.csv~1.1468","ENSG00000100395","L3MBTL2"
"BCK_eIF4E_RIP_2016.csv~1.1469","ENSG00000166411","IDH3A"
"BCK_eIF4E_RIP_2016.csv~1.1470","ENSG00000078369","GNB1"
"BCK_eIF4E_RIP_2016.csv~1.1471","ENSG00000198952","SMG5"
"BCK_eIF4E_RIP_2016.csv~1.1472","ENSG00000085998","POMGNT1"
"BCK_eIF4E_RIP_2016.csv~1.1473","ENSG00000148358","GPR107"
"BCK_eIF4E_RIP_2016.csv~1.1474","ENSG00000196700","ZNF512B"
"BCK_eIF4E_RIP_2016.csv~1.1475","ENSG00000136098","NEK3"
"BCK_eIF4E_RIP_2016.csv~1.1476","ENSG00000138363","ATIC"
"BCK_eIF4E_RIP_2016.csv~1.1477","ENSG00000144040","SFXN5"
"BCK_eIF4E_RIP_2016.csv~1.1478","ENSG00000114316","USP4"
"BCK_eIF4E_RIP_2016.csv~1.1479","ENSG00000141279","NPEPPS"
"BCK_eIF4E_RIP_2016.csv~1.1480","ENSG00000119688","ABCD4"
"BCK_eIF4E_RIP_2016.csv~1.1481","ENSG00000138101","DTNB"
"BCK_eIF4E_RIP_2016.csv~1.1482","ENSG00000179583","CIITA"
"BCK_eIF4E_RIP_2016.csv~1.1483","ENSG00000237399","PITRM1-AS1"
"BCK_eIF4E_RIP_2016.csv~1.1484","ENSG00000153944","MSI2"
"BCK_eIF4E_RIP_2016.csv~1.1485","ENSG00000161395","PGAP3"
"BCK_eIF4E_RIP_2016.csv~1.1486","ENSG00000004455","AK2"
"BCK_eIF4E_RIP_2016.csv~1.1487","ENSG00000111331","OAS3"
"BCK_eIF4E_RIP_2016.csv~1.1488","ENSG00000126012","KDM5C"
"BCK_eIF4E_RIP_2016.csv~1.1489","ENSG00000163872","YEATS2"
"BCK_eIF4E_RIP_2016.csv~1.1490","ENSG00000156650","KAT6B"
"BCK_eIF4E_RIP_2016.csv~1.1491","ENSG00000159842","ABR"
"BCK_eIF4E_RIP_2016.csv~1.1492","ENSG00000103423","DNAJA3"
"BCK_eIF4E_RIP_2016.csv~1.1493","ENSG00000177463","NR2C2"
"BCK_eIF4E_RIP_2016.csv~1.1494","ENSG00000100150","DEPDC5"
"BCK_eIF4E_RIP_2016.csv~1.1495","ENSG00000133026","MYH10"
"BCK_eIF4E_RIP_2016.csv~1.1496","ENSG00000167792","NDUFV1"
"BCK_eIF4E_RIP_2016.csv~1.1497","ENSG00000114999","TTL"
"BCK_eIF4E_RIP_2016.csv~1.1498","ENSG00000060069","CTDP1"
"BCK_eIF4E_RIP_2016.csv~1.1499","ENSG00000169926","KLF13"
"BCK_eIF4E_RIP_2016.csv~1.1500","ENSG00000074657","ZNF532"
"BCK_eIF4E_RIP_2016.csv~1.1501","ENSG00000156709","AIFM1"
"BCK_eIF4E_RIP_2016.csv~1.1502","ENSG00000176208","ATAD5"
"BCK_eIF4E_RIP_2016.csv~1.1503","ENSG00000128567","PODXL"
"BCK_eIF4E_RIP_2016.csv~1.1504","ENSG00000134453","RBM17"
"BCK_eIF4E_RIP_2016.csv~1.1505","ENSG00000223532","HLA-B"
"BCK_eIF4E_RIP_2016.csv~1.1506","ENSG00000142459","EVI5L"
"BCK_eIF4E_RIP_2016.csv~1.1507","ENSG00000141569","TRIM65"
"BCK_eIF4E_RIP_2016.csv~1.1508","ENSG00000176788","BASP1"
"BCK_eIF4E_RIP_2016.csv~1.1509","ENSG00000040199","PHLPP2"
"BCK_eIF4E_RIP_2016.csv~1.1510","ENSG00000196684","HSH2D"
"BCK_eIF4E_RIP_2016.csv~1.1511","ENSG00000102967","DHODH"
"BCK_eIF4E_RIP_2016.csv~1.1512","ENSG00000130038","EFCAB4B"
"BCK_eIF4E_RIP_2016.csv~1.1513","ENSG00000167771","RCOR2"
"BCK_eIF4E_RIP_2016.csv~1.1514","ENSG00000198815","FOXJ3"
"BCK_eIF4E_RIP_2016.csv~1.1515","ENSG00000117523","PRRC2C"
"BCK_eIF4E_RIP_2016.csv~1.1516","ENSG00000179222","MAGED1"
"BCK_eIF4E_RIP_2016.csv~1.1517","ENSG00000135439","AGAP2"
"BCK_eIF4E_RIP_2016.csv~1.1518","ENSG00000130023","ERMARD"
"BCK_eIF4E_RIP_2016.csv~1.1519","ENSG00000132405","TBC1D14"
"BCK_eIF4E_RIP_2016.csv~1.1520","ENSG00000101945","SUV39H1"
"BCK_eIF4E_RIP_2016.csv~1.1521","ENSG00000085662","AKR1B1"
"BCK_eIF4E_RIP_2016.csv~1.1522","ENSG00000119777","TMEM214"
"BCK_eIF4E_RIP_2016.csv~1.1523","ENSG00000142102","ATHL1"
"BCK_eIF4E_RIP_2016.csv~1.1524","ENSG00000181396","OGFOD3"
"BCK_eIF4E_RIP_2016.csv~1.1525","ENSG00000064601","CTSA"
"BCK_eIF4E_RIP_2016.csv~1.1526","ENSG00000171241","SHCBP1"
"BCK_eIF4E_RIP_2016.csv~1.1527","ENSG00000100211","CBY1"
"BCK_eIF4E_RIP_2016.csv~1.1528","ENSG00000143321","HDGF"
"BCK_eIF4E_RIP_2016.csv~1.1529","ENSG00000142949","PTPRF"
"BCK_eIF4E_RIP_2016.csv~1.1530","ENSG00000073050","XRCC1"
"BCK_eIF4E_RIP_2016.csv~1.1531","ENSG00000106346","USP42"
"BCK_eIF4E_RIP_2016.csv~1.1532","ENSG00000007202","KIAA0100"
"BCK_eIF4E_RIP_2016.csv~1.1533","ENSG00000132323","ILKAP"
"BCK_eIF4E_RIP_2016.csv~1.1534","ENSG00000213339","QTRT1"
"BCK_eIF4E_RIP_2016.csv~1.1535","ENSG00000033050","ABCF2"
"BCK_eIF4E_RIP_2016.csv~1.1536","ENSG00000072121","ZFYVE26"
"BCK_eIF4E_RIP_2016.csv~1.1537","ENSG00000116138","DNAJC16"
"BCK_eIF4E_RIP_2016.csv~1.1538","ENSG00000088247","KHSRP"
"BCK_eIF4E_RIP_2016.csv~1.1539","ENSG00000160200","CBS"
"BCK_eIF4E_RIP_2016.csv~1.1540","ENSG00000132704","FCRL2"
"BCK_eIF4E_RIP_2016.csv~1.1541","ENSG00000105618","PRPF31"
"BCK_eIF4E_RIP_2016.csv~1.1542","ENSG00000149929","HIRIP3"
"BCK_eIF4E_RIP_2016.csv~1.1543","ENSG00000091640","SPAG7"
"BCK_eIF4E_RIP_2016.csv~1.1544","ENSG00000169228","RAB24"
"BCK_eIF4E_RIP_2016.csv~1.1545","ENSG00000235712","RXRB"
"BCK_eIF4E_RIP_2016.csv~1.1546","ENSG00000142453","CARM1"
"BCK_eIF4E_RIP_2016.csv~1.1547","ENSG00000261074","QSOX2"
"BCK_eIF4E_RIP_2016.csv~1.1548","ENSG00000183597","TANGO2"
"BCK_eIF4E_RIP_2016.csv~1.1549","ENSG00000130844","ZNF331"
"BCK_eIF4E_RIP_2016.csv~1.1550","ENSG00000188559","RALGAPA2"
"BCK_eIF4E_RIP_2016.csv~1.1551","ENSG00000242259","C22orf39"
"BCK_eIF4E_RIP_2016.csv~1.1552","ENSG00000066136","NFYC"
"BCK_eIF4E_RIP_2016.csv~1.1553","ENSG00000101216","GMEB2"
"BCK_eIF4E_RIP_2016.csv~1.1554","ENSG00000123374","CDK2"
"BCK_eIF4E_RIP_2016.csv~1.1555","ENSG00000137824","RMDN3"
"BCK_eIF4E_RIP_2016.csv~1.1556","ENSG00000257727","CNPY2"
"BCK_eIF4E_RIP_2016.csv~1.1557","ENSG00000128908","INO80"
"BCK_eIF4E_RIP_2016.csv~1.1558","ENSG00000104894","CD37"
"BCK_eIF4E_RIP_2016.csv~1.1559","ENSG00000089057","SLC23A2"
"BCK_eIF4E_RIP_2016.csv~1.1560","ENSG00000160828","STAG3L2"
"BCK_eIF4E_RIP_2016.csv~1.1561","ENSG00000116649","SRM"
"BCK_eIF4E_RIP_2016.csv~1.1562","ENSG00000004534","RBM6"
"BCK_eIF4E_RIP_2016.csv~1.1563","ENSG00000172534","HCFC1"
"BCK_eIF4E_RIP_2016.csv~1.1564","ENSG00000044115","CTNNA1"
"BCK_eIF4E_RIP_2016.csv~1.1565","ENSG00000011304","PTBP1"
"BCK_eIF4E_RIP_2016.csv~1.1566","ENSG00000005302","MSL3"
"BCK_eIF4E_RIP_2016.csv~1.1567","ENSG00000137101","CD72"
"BCK_eIF4E_RIP_2016.csv~1.1568","ENSG00000127481","UBR4"
"BCK_eIF4E_RIP_2016.csv~1.1569","ENSG00000169914","OTUD3"
"BCK_eIF4E_RIP_2016.csv~1.1570","ENSG00000130177","CDC16"
"BCK_eIF4E_RIP_2016.csv~1.1571","ENSG00000002834","LASP1"
"BCK_eIF4E_RIP_2016.csv~1.1572","ENSG00000108468","CBX1"
"BCK_eIF4E_RIP_2016.csv~1.1573","ENSG00000102572","STK24"
"BCK_eIF4E_RIP_2016.csv~1.1574","ENSG00000134824","FADS2"
"BCK_eIF4E_RIP_2016.csv~1.1575","ENSG00000204650","CRHR1-IT1"
"BCK_eIF4E_RIP_2016.csv~1.1576","ENSG00000263005","RASSF1"
"BCK_eIF4E_RIP_2016.csv~1.1577","ENSG00000103111","MON1B"
"BCK_eIF4E_RIP_2016.csv~1.1578","ENSG00000156990","RPUSD3"
"BCK_eIF4E_RIP_2016.csv~1.1579","ENSG00000142208","AKT1"
"BCK_eIF4E_RIP_2016.csv~1.1580","ENSG00000166501","PRKCB"
